fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,free_total_SO2_ratio,acid_ratio,sulphate_alcohol,is_red,quality,quality_label,wine_type
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,0.567567552227904,21.47052508669092,9.317,1,7,high,red
7.8,0.53,0.01,1.6,0.077,3.1700000000000017,19.0,0.995,3.16,0.46,9.8,0.166842096481995,14.716953364238934,4.508000000000001,1,5,medium,red
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,0.24060150195036464,12.031231201201248,4.455,1,5,medium,red
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,0.41379309631391215,18.749953125117187,5.452,1,5,medium,red
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,0.7090908961983474,12.962938957520448,9.576,1,6,medium,red
6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,0.45161288865764876,12.075448914247332,7.37,1,4,low,red
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,0.34782607183364905,31.922954142484073,6.72,1,6,medium,red
7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,12.1,0.38333332694444455,33.478115312542116,8.591,1,6,medium,red
7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,0.2608695538752368,18.536540154780113,6.4959999999999996,1,5,medium,red
7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,0.4909090819834713,12.187480957061004,6.93,1,5,medium,red
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,0.5671641706393408,43.88864506308298,10.509,1,5,medium,red
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,0.38297871525577204,18.048736466496425,6.448,1,5,medium,red
7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,0.1756756733016801,17.674377501447673,5.346000000000001,1,6,medium,red
5.9,0.44,0.0,1.6,0.042,3.1700000000000017,11.0,0.9944,3.48,0.85,11.7,0.28818179198347366,13.409060433953561,9.944999999999999,1,6,medium,red
6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,0.4399999824000007,15.24996187509531,7.473999999999999,1,7,high,red
10.2,0.54,0.37,15.4,0.2,55.0,95.0,1.0005083,3.18,0.77,9.0,0.5789473623268699,18.888853909529793,6.93,1,6,medium,red
10.0,0.38,0.38,1.6,0.169,27.0,90.0,0.99914,3.15,0.65,8.7,0.2999999966666667,26.31572022178889,5.654999999999999,1,5,medium,red
6.8,0.8891499999999997,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,0.384615374753452,7.647744871231098,5.994,1,5,medium,red
7.0,0.59,0.0,1.7,0.052,3.1700000000000017,10.0,0.996,3.41,0.47,10.3,0.3169999683000034,11.864386670531067,4.841,1,5,medium,red
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.0666666666667,0.3369565180765596,10.895506126110257,7.525333333333356,1,6,medium,red
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,0.5357142665816333,19.45940686646793,8.249,1,7,high,red
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56666666666667,0.19387754904206583,9.42673958377123,4.974666666666669,1,6,medium,red
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,0.5999999800000007,10.952363567676876,7.3500000000000005,1,5,medium,red
6.9,0.58,0.2,1.75,0.058,8.0,22.0,0.99322,3.38,0.49,11.7,0.36363634710743875,11.89653121287722,5.733,1,5,medium,red
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.1,0.3369565180765596,10.895506126110257,7.548,1,6,medium,red
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,0.19387754904206583,9.42673958377123,4.992,1,6,medium,red
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,0.5641025496383962,10.149238583225994,7.177999999999999,1,5,medium,red
6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,0.74074072702332,11.89653121287722,7.0809999999999995,1,5,medium,red
7.2,0.38,0.31,2.0,0.056,15.0,29.0,0.99472,3.23,0.76,11.3,0.5172413614744358,18.947318559688004,8.588000000000001,1,8,high,red
7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,0.47058820761245834,24.374923828363038,8.58,1,7,high,red
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,0.6981131943752228,11.379290725360818,8.815999999999999,1,7,high,red
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,0.31764705508650526,15.510172428219535,5.22,1,5,medium,red
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,0.3043478128544429,25.999942222350615,7.521,1,6,medium,red
6.5,0.8891499999999997,0.0,1.6,0.052,9.0,17.0,0.99467,3.5,0.63,10.9,0.5294117335640156,7.310344362206197,6.867,1,6,medium,red
6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,10.55,0.42696628733745745,11.111090535017526,5.275,1,6,medium,red
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,0.399999980000001,28.965417360629797,6.3,1,5,medium,red
7.9,0.2,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,0.46666663555555765,39.49980250098749,9.520000000000001,1,7,high,red
6.4,0.42,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,0.5312499916992189,15.238058957002485,7.072000000000001,1,6,medium,red
6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,0.4615384260355057,7.898079110727247,6.1,1,4,low,red
6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,0.45161288865764876,10.624983398463439,6.032,1,6,medium,red
6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,0.3589743497698885,10.952363567676876,5.724000000000001,1,6,medium,red
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,0.6415094218583128,11.525404194230179,6.499,1,5,medium,red
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,0.5740740634430729,15.208301649371565,6.5,1,7,high,red
6.7,0.8891499999999997,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,0.5937499814453131,7.535278034889465,6.27,1,4,low,red
7.3,0.8891499999999997,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,0.4081632569762601,8.210079052939268,5.335,1,3,low,red
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.89,0.47,9.7,0.333333319444445,14.49273261922809,4.558999999999999,1,5,medium,red
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,0.4999999687500019,9.571414897978718,6.552,1,5,medium,red
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,0.5227272608471077,21.71422367364665,8.769,1,6,medium,red
6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,0.311111104197531,10.166649722250462,5.94,1,5,medium,red
9.9,0.5,0.5,13.8,0.2,48.0,82.0,1.0005083,3.16,0.75,8.8,0.5853658465199287,19.7999604000792,6.6000000000000005,1,5,medium,red
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.4,0.17977527887892947,11.276571751974997,11.792,1,7,high,red
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.4,0.17977527887892947,11.276571751974997,11.792,1,7,high,red
7.1,0.875,0.05,5.7,0.082,3.1700000000000017,14.0,0.99808,3.4,0.52,10.2,0.22642855525510333,8.114276440826924,5.303999999999999,1,3,low,red
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,0.4545454338842984,29.28560969425109,7.208,1,5,medium,red
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.65,0.62,10.1,0.4615384260355057,9.032243496381456,6.262,1,4,low,red
7.2,0.58,0.54,2.1,0.114,3.1700000000000017,10.0,0.99719,3.33,0.57,10.3,0.3169999683000034,12.413771700393621,5.8709999999999996,1,4,low,red
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,0.4999999583333368,24.54538016551465,6.526999999999999,1,5,medium,red
6.8,0.8891499999999997,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,0.3636363305785154,7.647744871231098,6.976,1,4,low,red
7.0,0.655,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,0.3199999872000005,10.68700658472277,5.335,1,5,medium,red
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,0.39130433081285515,9.999985294139272,6.180000000000001,1,5,medium,red
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,0.5294117335640156,9.374985351585387,8.268,1,5,medium,red
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.65,0.58,11.4,0.3846153550295881,10.370351166016357,6.612,1,5,medium,red
6.2,0.57,0.1,2.1,0.048,4.0,11.0,0.99448,3.44,0.76,10.8,0.3636363305785154,10.877173899694913,8.208,1,6,medium,red
7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,0.4444444197530878,32.272580579179184,6.944000000000001,1,6,medium,red
6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,0.3333333148148158,9.5384468639279,6.453,1,5,medium,red
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,0.1564625839696423,14.259232853272493,5.722999999999999,1,5,medium,red
6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,0.5357142665816333,20.64509469324293,7.0,1,7,high,red
7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,0.5357142665816333,16.27903190922812,8.586,1,6,medium,red
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,0.4374999726562517,9.324311723903076,7.245,1,6,medium,red
6.6,0.8891499999999997,0.04,2.3,0.068,7.0,13.0,0.99582,3.53,0.58,10.8,0.5384614970414233,7.42281119854783,6.264,1,6,medium,red
7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,0.5333332977777802,10.344813317498872,5.088,1,5,medium,red
7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,0.32812499487304697,9.512183521727412,4.982,1,5,medium,red
7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.54,9.8,0.2499999958333334,12.478611147673252,5.292000000000001,1,5,medium,red
6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,0.42857139795918586,14.090877066188487,7.59,1,6,medium,red
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,0.41666663194444736,19.73679016634167,6.2700000000000005,1,6,medium,red
6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,0.4999999583333368,8.815777873976481,6.2684999999999995,1,3,low,red
6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.99562,3.51,0.66,10.8,0.42857139795918586,8.395051364134117,7.128000000000001,1,6,medium,red
7.1,0.27,0.6,2.1,0.074,17.0,25.0,0.99814,3.38,0.72,10.6,0.679999972800001,26.296198902967024,7.632,1,6,medium,red
7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,0.34999998250000086,43.88864506308298,7.77,1,5,medium,red
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,0.5416666553819447,17.777728395198906,7.468999999999999,1,6,medium,red
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,0.7037036776406045,10.289840159651943,6.566000000000001,1,5,medium,red
6.4,0.79,0.04,2.2,0.061,11.0,17.0,0.99588,3.53,0.65,10.4,0.6470587854671302,8.101255568030926,6.760000000000001,1,6,medium,red
6.4,0.56,0.15,1.8,0.078,17.0,65.0,0.99294,3.33,0.6,10.5,0.261538457514793,11.428551020444605,6.3,1,6,medium,red
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333333333333,0.24615384236686397,8.21427593538579,6.647999999999998,1,6,medium,red
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,0.24615384236686397,8.21427593538579,6.66,1,6,medium,red
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,0.3965517173008325,19.062440429873657,10.282,1,5,medium,red
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,0.6590908941115706,12.264127803532444,8.549,1,6,medium,red
7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,0.34999998250000086,15.744647351814148,6.615,1,5,medium,red
6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,0.5185184993141296,9.428557959202916,5.9159999999999995,1,5,medium,red
6.9,0.48,0.2,1.9,0.082,9.0,23.0,0.99585,3.39,0.43,9.05,0.39130433081285515,14.374970052145727,3.8915,1,4,low,red
6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,0.47540982827197004,14.166637152839266,6.24,1,5,medium,red
6.0,0.42,0.19,2.0,0.075,22.0,47.0,0.99522,3.39,0.78,10.0,0.46808509642372137,14.285680272189829,7.800000000000001,1,6,medium,red
6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,0.5294117491349486,13.958304253532807,6.207999999999999,1,5,medium,red
6.8,0.47,0.08,2.2,0.064,18.0,38.0,0.99553,3.3,0.65,9.6,0.4736841980609422,14.468054323288674,6.24,1,6,medium,red
7.1,0.53,0.07,1.7,0.071,15.0,24.0,0.9951,3.29,0.66,10.8,0.6249999739583344,13.396201139243132,7.128000000000001,1,6,medium,red
7.9,0.29,0.49,2.2,0.096,21.0,59.0,0.99714,3.31,0.67,10.1,0.3559321973570814,27.241285374878025,6.767,1,6,medium,red
7.1,0.69,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,10.2,0.8076922921597637,10.289840159651943,6.119999999999999,1,6,medium,red
6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,0.49999997222222375,14.999965909168388,7.797,1,6,medium,red
6.1,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,0.46428569770408223,8.652469996496459,6.732,1,5,medium,red
7.2,0.53,0.13,2.0,0.058,18.0,22.0,0.99573,3.21,0.68,9.9,0.8181817809917372,13.584880028528246,6.732000000000001,1,6,medium,red
8.0,0.39,0.3,1.9,0.074,32.0,84.0,0.99717,3.39,0.61,9.0,0.3809523764172336,20.512767915979705,5.49,1,5,medium,red
6.6,0.56,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,11.7,0.4482758466111777,11.785693239833497,7.254,1,7,high,red
7.0,0.55,0.13,2.2,0.075,15.0,35.0,0.9959,3.36,0.59,9.7,0.428571416326531,12.727249586818932,5.722999999999999,1,6,medium,red
6.1,0.53,0.08,1.9,0.077,24.0,45.0,0.99528,3.6,0.68,10.3,0.5333333214814818,11.509412246391985,7.004000000000001,1,6,medium,red
5.4,0.58,0.08,1.9,0.059,20.0,31.0,0.99484,3.5,0.64,10.2,0.6451612695109268,9.310328775295217,6.528,1,6,medium,red
6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,0.5769230547337286,9.6874848633049,7.5600000000000005,1,5,medium,red
7.2,0.39,0.32,1.8,0.065,34.0,60.0,0.99714,3.46,0.78,9.9,0.5666666572222224,18.461491124381734,7.722,1,5,medium,red
6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,0.34374998925781286,11.923053994126933,7.308,1,6,medium,red
7.4,0.25,0.29,2.2,0.054,19.0,49.0,0.99666,3.4,0.76,10.9,0.3877550941274471,29.5998816004736,8.284,1,7,high,red
6.7,0.855,0.02,1.9,0.064,29.0,38.0,0.99472,3.3,0.56,10.75,0.7631578746537402,7.836248144739012,6.0200000000000005,1,6,medium,red
11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.99758,3.25,0.57,10.4,0.7368420664819965,25.22721539269229,5.928,1,6,medium,red
8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,0.6315789141274255,22.702641344212587,9.072,1,7,high,red
6.5,0.63,0.33,1.8,0.059,16.0,28.0,0.99531,3.36,0.64,10.1,0.5714285510204089,10.317443940565173,6.4639999999999995,1,6,medium,red
7.0,0.57,0.02,2.0,0.072,17.0,26.0,0.99575,3.36,0.61,10.2,0.6538461286982258,12.280680209332967,6.2219999999999995,1,5,medium,red
6.3,0.6,0.1,1.6,0.048,12.0,26.0,0.99306,3.55,0.51,12.1,0.4615384437869829,10.499982500029166,6.171,1,5,medium,red
11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.99783,3.1,0.58,10.4,0.37999999240000015,27.999930000175,6.032,1,5,medium,red
7.4,0.36,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,0.7083333038194456,20.555498456948733,7.9799999999999995,1,8,high,red
7.1,0.68,0.0,2.3,0.087,17.0,26.0,0.99783,3.45,0.53,9.5,0.6538461286982258,10.441161115939535,5.035,1,5,medium,red
7.1,0.67,0.0,2.3,0.083,18.0,27.0,0.99768,3.44,0.54,9.4,0.6666666419753096,10.596999108956553,5.0760000000000005,1,5,medium,red
6.3,0.68,0.01,3.7,0.103,32.0,54.0,0.99586,3.51,0.66,11.3,0.5925925816186559,9.264692257805502,7.458000000000001,1,6,medium,red
7.3,0.735,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,9.4,0.64285711989796,9.931959276245882,5.64,1,5,medium,red
6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,0.6521738846880919,7.719289217205594,6.6,1,6,medium,red
7.0,0.56,0.17,1.7,0.065,15.0,24.0,0.99514,3.44,0.68,10.55,0.6249999739583344,12.499977678611286,7.174000000000001,1,7,high,red
6.6,0.88,0.04,2.2,0.066,12.0,20.0,0.99636,3.53,0.56,9.9,0.5999999700000015,7.4999914772824114,5.5440000000000005,1,5,medium,red
6.9,0.63,0.33,6.7,0.2,66.0,115.0,0.99787,3.22,0.56,9.5,0.5739130384877127,10.952363567676876,5.32,1,5,medium,red
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,0.2366412195676243,12.999978333369445,5.148000000000001,1,5,medium,red
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,0.5999999700000015,10.359697324176512,5.454,1,5,medium,red
6.7,0.67,0.02,1.9,0.061,26.0,42.0,0.99489,3.39,0.82,10.9,0.6190476043083905,9.99998507464914,8.938,1,6,medium,red
6.7,0.16,0.64,2.1,0.059,24.0,52.0,0.99494,3.34,0.71,11.2,0.4615384526627221,41.87473828288573,7.951999999999999,1,6,medium,red
7.0,0.56,0.13,1.6,0.077,25.0,42.0,0.99629,3.34,0.59,9.2,0.59523808106576,12.499977678611286,5.427999999999999,1,5,medium,red
6.2,0.51,0.14,1.9,0.056,15.0,34.0,0.99396,3.48,0.57,11.5,0.44117645761245716,12.156838908159003,6.555,1,6,medium,red
6.4,0.36,0.53,2.2,0.2,19.0,35.0,0.9934,3.37,0.93,12.4,0.5428571273469392,17.777728395198906,11.532000000000002,1,6,medium,red
6.4,0.38,0.14,2.2,0.038,15.0,25.0,0.99514,3.44,0.65,11.1,0.599999976000001,16.84206094194489,7.215,1,6,medium,red
7.3,0.69,0.32,2.2,0.069,35.0,104.0,0.99632,3.33,0.51,9.5,0.33653845830251483,10.579694812036504,4.845,1,5,medium,red
6.0,0.58,0.2,2.4,0.075,15.0,50.0,0.99467,3.58,0.67,12.5,0.29999999400000016,10.344809750328016,8.375,1,6,medium,red
5.6,0.31,0.74,13.9,0.074,23.0,92.0,0.99677,3.39,0.48,10.5,0.24999999728260874,18.06445785658756,5.04,1,6,medium,red
7.5,0.52,0.4,2.2,0.06,12.0,20.0,0.99474,3.26,0.64,11.8,0.5999999700000015,14.42304918644387,7.5520000000000005,1,6,medium,red
8.0,0.3,0.63,1.6,0.081,16.0,29.0,0.99588,3.3,0.78,10.8,0.5517241189060649,26.666577778074075,8.424000000000001,1,6,medium,red
6.2,0.7,0.15,5.1,0.076,13.0,27.0,0.99622,3.54,0.6,11.9,0.48148146364883465,8.85713020409971,7.14,1,6,medium,red
6.8,0.67,0.15,1.8,0.118,13.0,20.0,0.9954,3.42,0.67,11.3,0.6499999675000016,10.149238583225994,7.571000000000001,1,6,medium,red
6.2,0.56,0.09,1.7,0.053,24.0,32.0,0.99402,3.54,0.6,11.3,0.7499999765625008,11.07140880105571,6.78,1,5,medium,red
7.4,0.35,0.33,2.4,0.068,9.0,26.0,0.9947,3.36,0.6,11.9,0.3461538328402372,21.142796734866476,7.14,1,6,medium,red
6.1,0.715,0.1,2.6,0.053,13.0,27.0,0.99362,3.57,0.5,11.9,0.48148146364883465,8.531456599361398,5.95,1,5,medium,red
6.2,0.46,0.29,2.1,0.074,32.0,98.0,0.99578,3.33,0.62,9.8,0.326530608912953,13.478231569061807,6.0760000000000005,1,5,medium,red
6.7,0.32,0.44,2.4,0.061,24.0,34.0,0.99484,3.29,0.8,11.6,0.7058823321799315,20.93743457051697,9.28,1,7,high,red
7.2,0.39,0.44,2.6,0.066,22.0,48.0,0.99494,3.3,0.84,11.5,0.45833332378472247,18.461491124381734,9.66,1,6,medium,red
7.5,0.31,0.41,2.4,0.065,34.0,60.0,0.99492,3.34,0.85,11.4,0.5666666572222224,24.193470343644055,9.69,1,6,medium,red
5.8,0.61,0.11,1.8,0.066,18.0,28.0,0.99483,3.55,0.66,10.9,0.64285711989796,9.508181134129288,7.194000000000001,1,6,medium,red
7.2,0.66,0.33,2.5,0.068,34.0,102.0,0.99414,3.27,0.78,12.8,0.33333333006535953,10.909074380190333,9.984000000000002,1,6,medium,red
6.6,0.725,0.2,7.8,0.073,29.0,79.0,0.9977,3.29,0.54,9.2,0.3670886029482455,9.103435719399007,4.968,1,5,medium,red
6.3,0.55,0.15,1.8,0.077,26.0,35.0,0.99314,3.32,0.82,11.6,0.7428571216326537,11.454524628137039,9.511999999999999,1,6,medium,red
5.4,0.74,0.09,1.7,0.089,16.0,26.0,0.99402,3.65,0.56,11.6,0.6153845917159773,7.29728743609806,6.496,1,6,medium,red
6.3,0.51,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,0.75,11.0,0.7249999818750005,12.352916955064792,8.25,1,6,medium,red
6.8,0.62,0.08,1.9,0.068,28.0,38.0,0.99651,3.42,0.82,9.5,0.7368420858725767,10.967724245606055,7.789999999999999,1,6,medium,red
6.2,0.6,0.08,2.0,0.09,32.0,44.0,0.9949,3.45,0.58,10.5,0.7272727107438021,10.333316111139816,6.09,1,5,medium,red
5.9,0.55,0.1,2.2,0.062,39.0,51.0,0.99512,3.52,0.76,11.2,0.7647058673587085,10.727253223175957,8.511999999999999,1,6,medium,red
5.9,0.645,0.12,2.0,0.075,32.0,44.0,0.99547,3.57,0.71,10.2,0.7272727107438021,9.14727263988738,7.241999999999999,1,5,medium,red
6.0,0.31,0.47,3.6,0.067,18.0,42.0,0.99549,3.39,0.66,11.0,0.4285714183673472,19.354776274915245,7.260000000000001,1,6,medium,red
7.0,0.27,0.36,18.15,0.045,45.0,170.0,1.0005083,3.0,0.45,8.8,0.2647058807958478,25.92582990433369,3.9600000000000004,0,6,medium,white
6.3,0.3,0.34,1.6,0.049,14.0,132.0,0.994,3.3,0.49,9.5,0.10606060525711664,20.999930000233334,4.655,0,6,medium,white
8.1,0.28,0.4,6.9,0.05,30.0,97.0,0.9951,3.26,0.44,10.1,0.30927834732702736,28.92846811261388,4.444,0,6,medium,white
7.2,0.23,0.32,8.5,0.058,47.0,186.0,0.9956,3.19,0.4,9.9,0.2526881706844722,31.304211720818603,3.9600000000000004,0,6,medium,white
6.2,0.32,0.16,7.0,0.045,30.0,136.0,0.9949,3.18,0.47,9.6,0.22058823367214533,19.37493945331421,4.512,0,6,medium,white
8.1,0.22,0.43,1.5,0.044,28.0,129.0,0.9938,3.22,0.45,11.0,0.2170542618833003,36.81801446357062,4.95,0,6,medium,white
8.1,0.27,0.41,1.45,0.033,11.0,63.0,0.9908,2.99,0.56,12.0,0.17460317183169569,29.99988888930041,6.720000000000001,0,5,medium,white
8.6,0.23,0.4,4.2,0.035,17.0,109.0,0.9947,3.14,0.53,9.7,0.1559633013214376,37.39114177764444,5.141,0,5,medium,white
7.9,0.18,0.37,1.2,0.04,16.0,75.0,0.992,3.18,0.63,10.8,0.21333333048888894,43.88864506308298,6.804,0,5,medium,white
6.6,0.16,0.4,1.5,0.044,48.0,143.0,0.9912,3.54,0.52,12.4,0.33566433331703266,41.249742189111316,6.448,0,7,high,white
8.3,0.42,0.62,18.15,0.04,41.0,172.0,1.0002,2.98,0.67,9.7,0.23837209163737155,19.7618577098626,6.499,0,5,medium,white
6.6,0.17,0.38,1.5,0.032,28.0,112.0,0.9914,3.25,0.55,11.4,0.24999999776785717,38.82330103940564,6.2700000000000005,0,7,high,white
6.3,0.48,0.04,1.1,0.046,30.0,99.0,0.9928,3.24,0.36,9.6,0.3030302999693909,13.124972656306968,3.456,0,6,medium,white
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,0.3866666615111112,9.393925160719453,4.992000000000001,0,8,high,white
7.4,0.34,0.42,1.1,0.033,17.0,171.0,0.9917,3.12,0.53,11.3,0.0994152040969871,21.764641868700387,5.989000000000001,0,6,medium,white
6.5,0.31,0.14,7.5,0.044,34.0,133.0,0.9955,3.22,0.5,9.5,0.25563909582226246,20.967674297824846,4.75,0,5,medium,white
6.4,0.31,0.38,2.9,0.038,19.0,102.0,0.9912,3.17,0.35,11.0,0.1862745079777009,20.64509469324293,3.8499999999999996,0,7,high,white
6.8,0.26,0.42,1.7,0.049,41.0,122.0,0.993,3.47,0.48,10.5,0.336065571015856,26.15374556251707,5.04,0,8,high,white
7.6,0.67,0.14,1.5,0.074,25.0,168.0,0.9937,3.05,0.51,9.3,0.14880952292375285,11.343266651840816,4.743,0,5,medium,white
6.6,0.27,0.41,1.3,0.052,16.0,142.0,0.9951,3.42,0.47,10.0,0.11267605554453482,24.444353909800334,4.699999999999999,0,6,medium,white
7.0,0.25,0.32,9.0,0.046,56.0,240.0,0.9955,3.25,0.5,10.4,0.23333333236111112,27.999888000448003,5.2,0,6,medium,white
6.9,0.24,0.35,1.0,0.052,35.0,146.0,0.993,3.45,0.44,10.0,0.2397260257553012,28.749880208832465,4.4,0,6,medium,white
